frame,nose_x,nose_y,nose_likelihood,neck_x,neck_y,neck_likelihood,withers_x,withers_y,withers_likelihood,frontleg_x,frontleg_y,frontleg_likelihood,backleg_x,backleg_y,backleg_likelihood
658,90,231,0.95,130,248,0.96,192,254,0.94,218,356,0.92,302,336,0.91
659,90,231,0.95,130,248,0.96,192,254,0.94,218,355,0.92,302,339,0.91
660,90,231,0.95,130,248,0.96,192,254,0.94,218,353,0.92,302,343,0.91
661,90,232,0.95,130,248,0.96,192,256,0.94,218,351,0.92,302,349,0.91
662,90,231,0.95,130,249,0.96,192,256,0.94,218,349,0.92,302,353,0.91
663,90,232,0.95,130,249,0.96,192,256,0.94,218,346,0.92,302,358,0.91
664,91,231,0.95,131,249,0.96,193,257,0.94,219,344,0.92,303,362,0.91
665,91,231,0.95,131,249,0.96,193,257,0.94,219,341,0.92,303,367,0.91
666,92,230,0.95,132,248,0.96,194,257,0.94,220,338,0.92,304,370,0.91
667,93,230,0.95,133,249,0.96,195,258,0.94,221,337,0.92,305,373,0.91
668,94,231,0.95,134,250,0.96,196,259,0.94,222,337,0.92,306,375,0.91
669,96,232,0.95,136,251,0.96,198,260,0.94,224,338,0.92,308,376,0.91
670,97,232,0.95,137,251,0.96,199,260,0.94,225,338,0.92,309,376,0.91
671,99,233,0.95,139,253,0.96,201,262,0.94,227,341,0.92,311,375,0.91
672,100,234,0.95,140,254,0.96,202,263,0.94,228,344,0.92,312,372,0.91
673,102,236,0.95,142,255,0.96,204,264,0.94,230,347,0.92,314,369,0.91
674,104,237,0.95,144,256,0.96,206,264,0.94,232,351,0.92,316,365,0.91
675,106,239,0.95,146,257,0.96,208,266,0.94,234,355,0.92,318,363,0.91
676,109,239,0.95,149,258,0.96,211,266,0.94,237,357,0.92,321,359,0.91
677,111,240,0.95,151,259,0.96,213,267,0.94,239,361,0.92,323,355,0.91
678,113,242,0.95,153,260,0.96,215,267,0.94,241,364,0.92,325,352,0.91
679,116,243,0.95,156,260,0.96,218,267,0.94,244,367,0.92,328,349,0.91
680,119,242,0.95,159,259,0.96,221,266,0.94,247,368,0.92,331,346,0.91
681,122,242,0.95,162,259,0.96,224,266,0.94,250,368,0.92,334,346,0.91
682,125,241,0.95,165,258,0.96,227,265,0.94,253,367,0.92,337,345,0.91
683,128,240,0.95,168,257,0.96,230,263,0.94,256,365,0.92,340,345,0.91
684,132,238,0.95,172,255,0.96,234,261,0.94,260,362,0.92,344,346,0.91
685,135,237,0.95,175,254,0.96,237,260,0.94,263,359,0.92,347,349,0.91
686,139,235,0.95,179,251,0.96,241,259,0.94,267,354,0.92,351,352,0.91
687,142,232,0.95,182,250,0.96,244,257,0.94,270,350,0.92,354,354,0.91
688,146,231,0.95,186,248,0.96,248,255,0.94,274,345,0.92,358,357,0.91
689,150,228,0.95,190,246,0.96,252,254,0.94,278,341,0.92,362,359,0.91
690,154,226,0.95,194,244,0.96,256,252,0.94,282,336,0.92,366,362,0.91
691,158,223,0.95,198,241,0.96,260,250,0.94,286,331,0.92,370,363,0.91
692,162,221,0.95,202,240,0.96,264,249,0.94,290,328,0.92,374,364,0.91
693,167,220,0.95,207,239,0.96,269,248,0.94,295,326,0.92,379,364,0.91
694,171,219,0.95,211,238,0.96,273,247,0.94,299,325,0.92,383,363,0.91
695,176,219,0.95,216,238,0.96,278,247,0.94,304,325,0.92,388,363,0.91
696,180,218,0.95,220,238,0.96,282,247,0.94,308,326,0.92,392,360,0.91
697,185,218,0.95,225,238,0.96,287,247,0.94,313,328,0.92,397,356,0.91
698,190,219,0.95,230,238,0.96,292,247,0.94,318,330,0.92,402,352,0.91
699,195,219,0.95,235,238,0.96,297,246,0.94,323,333,0.92,407,347,0.91
700,200,220,0.95,240,238,0.96,302,247,0.94,328,336,0.92,412,344,0.91
701,205,220,0.95,245,239,0.96,307,247,0.94,333,338,0.92,417,340,0.91
702,210,221,0.95,250,240,0.96,312,248,0.94,338,342,0.92,422,336,0.91
703,215,223,0.95,255,241,0.96,317,248,0.94,343,345,0.92,427,333,0.91
704,220,224,0.95,260,241,0.96,322,248,0.94,348,348,0.92,432,330,0.91
705,225,224,0.95,265,241,0.96,327,248,0.94,353,350,0.92,437,328,0.91
706,231,224,0.95,271,241,0.96,333,248,0.94,359,350,0.92,443,328,0.91
707,236,224,0.95,276,241,0.96,338,248,0.94,364,350,0.92,448,328,0.91
708,242,224,0.95,282,241,0.96,344,247,0.94,370,349,0.92,454,329,0.91
709,247,223,0.95,287,240,0.96,349,246,0.94,375,347,0.92,459,331,0.91
710,253,223,0.95,293,240,0.96,355,246,0.94,381,345,0.92,465,335,0.91
711,258,222,0.95,298,238,0.96,360,246,0.94,386,341,0.92,470,339,0.91
712,264,221,0.95,304,239,0.96,366,246,0.94,392,339,0.92,476,343,0.91
713,269,222,0.95,309,239,0.96,371,246,0.94,397,336,0.92,481,348,0.91
714,275,221,0.95,315,239,0.96,377,247,0.94,403,334,0.92,487,352,0.91
715,281,220,0.95,321,238,0.96,383,246,0.94,409,330,0.92,493,356,0.91
716,287,220,0.95,327,238,0.96,389,247,0.94,415,328,0.92,499,360,0.91
717,292,220,0.95,332,239,0.96,394,248,0.94,420,327,0.92,504,363,0.91
718,298,221,0.95,338,240,0.96,400,249,0.94,426,327,0.92,510,365,0.91
719,304,222,0.95,344,241,0.96,406,250,0.94,432,328,0.92,516,366,0.91
720,309,223,0.95,349,242,0.96,411,251,0.94,437,329,0.92,521,367,0.91
721,315,225,0.95,355,245,0.96,417,254,0.94,443,333,0.92,527,367,0.91
722,321,227,0.95,361,247,0.96,423,256,0.94,449,337,0.92,533,365,0.91
723,327,230,0.95,367,249,0.96,429,258,0.94,455,341,0.92,539,363,0.91
724,332,232,0.95,372,251,0.96,434,259,0.94,460,346,0.92,544,360,0.91
725,338,234,0.95,378,252,0.96,440,261,0.94,466,350,0.92,550,358,0.91
726,344,235,0.95,384,254,0.96,446,262,0.94,472,353,0.92,556,355,0.91
727,350,237,0.95,390,256,0.96,452,264,0.94,478,358,0.92,562,352,0.91
728,355,240,0.95,395,258,0.96,457,265,0.94,483,362,0.92,567,350,0.91
729,361,242,0.95,401,259,0.96,463,266,0.94,489,366,0.92,573,348,0.91
730,366,242,0.95,406,259,0.96,468,266,0.94,494,368,0.92,578,346,0.91
731,372,243,0.95,412,260,0.96,474,267,0.94,500,369,0.92,584,347,0.91
732,377,243,0.95,417,260,0.96,479,267,0.94,505,369,0.92,589,347,0.91
733,383,243,0.95,423,260,0.96,485,266,0.94,511,368,0.92,595,348,0.91
734,388,242,0.95,428,259,0.96,490,265,0.94,516,366,0.92,600,350,0.91
735,394,242,0.95,434,259,0.96,496,265,0.94,522,364,0.92,606,354,0.91
736,399,240,0.95,439,256,0.96,501,264,0.94,527,359,0.92,611,357,0.91
737,404,238,0.95,444,256,0.96,506,263,0.94,532,356,0.92,616,360,0.91
738,409,238,0.95,449,255,0.96,511,262,0.94,537,352,0.92,621,364,0.91
739,414,236,0.95,454,254,0.96,516,262,0.94,542,349,0.92,626,367,0.91
740,419,234,0.95,459,252,0.96,521,260,0.94,547,344,0.92,631,370,0.91
741,424,233,0.95,464,251,0.96,526,260,0.94,552,341,0.92,636,373,0.91
742,429,231,0.95,469,250,0.96,531,259,0.94,557,338,0.92,641,374,0.91
743,434,230,0.95,474,249,0.96,536,258,0.94,562,336,0.92,646,374,0.91
744,439,229,0.95,479,248,0.96,541,257,0.94,567,335,0.92,651,373,0.91
745,443,229,0.95,483,248,0.96,545,257,0.94,571,335,0.92,655,373,0.91
746,448,228,0.95,488,248,0.96,550,257,0.94,576,336,0.92,660,370,0.91
747,452,228,0.95,492,248,0.96,554,257,0.94,580,338,0.92,664,366,0.91
748,457,229,0.95,497,248,0.96,559,257,0.94,585,340,0.92,669,362,0.91
749,461,229,0.95,501,248,0.96,563,256,0.94,589,343,0.92,673,357,0.91
750,465,229,0.95,505,247,0.96,567,256,0.94,593,345,0.92,677,353,0.91
751,469,228,0.95,509,247,0.96,571,255,0.94,597,346,0.92,681,348,0.91
752,473,228,0.95,513,247,0.96,575,255,0.94,601,349,0.92,685,343,0.91
753,477,229,0.95,517,247,0.96,579,254,0.94,605,351,0.92,689,339,0.91
754,480,229,0.95,520,246,0.96,582,253,0.94,608,353,0.92,692,335,0.91
755,484,228,0.95,524,245,0.96,586,252,0.94,612,354,0.92,696,332,0.91
756,487,228,0.95,527,245,0.96,589,252,0.94,615,354,0.92,699,332,0.91
757,491,227,0.95,531,244,0.96,593,251,0.94,619,353,0.92,703,331,0.91
758,494,226,0.95,534,243,0.96,596,249,0.94,622,351,0.92,706,331,0.91
759,497,224,0.95,537,241,0.96,599,247,0.94,625,348,0.92,709,332,0.91
760,500,223,0.95,540,240,0.96,602,246,0.94,628,345,0.92,712,335,0.91
761,503,221,0.95,543,237,0.96,605,245,0.94,631,340,0.92,715,338,0.91
762,506,219,0.95,546,237,0.96,608,244,0.94,634,337,0.92,718,341,0.91
763,508,219,0.95,548,236,0.96,610,243,0.94,636,333,0.92,720,345,0.91
764,510,217,0.95,550,235,0.96,612,243,0.94,638,330,0.92,722,348,0.91
765,513,216,0.95,553,234,0.96,615,242,0.94,641,326,0.92,725,352,0.91
766,515,215,0.95,555,233,0.96,617,242,0.94,643,323,0.92,727,355,0.91
767,517,214,0.95,557,233,0.96,619,242,0.94,645,321,0.92,729,357,0.91
768,519,214,0.95,559,233,0.96,621,242,0.94,647,320,0.92,731,358,0.91
769,520,214,0.95,560,233,0.96,622,242,0.94,648,320,0.92,732,358,0.91
770,522,215,0.95,562,234,0.96,624,243,0.94,650,321,0.92,734,359,0.91
771,523,215,0.95,563,235,0.96,625,244,0.94,651,323,0.92,735,357,0.91
772,525,217,0.95,565,237,0.96,627,246,0.94,653,327,0.92,737,355,0.91
773,526,220,0.95,566,239,0.96,628,248,0.94,654,331,0.92,738,353,0.91
774,527,222,0.95,567,241,0.96,629,249,0.94,655,336,0.92,739,350,0.91
775,528,223,0.95,568,241,0.96,630,250,0.94,656,339,0.92,740,347,0.91
776,528,225,0.95,568,244,0.96,630,252,0.94,656,343,0.92,740,345,0.91
777,529,227,0.95,569,246,0.96,631,254,0.94,657,348,0.92,741,342,0.91
778,529,230,0.95,569,248,0.96,631,255,0.94,657,352,0.92,741,340,0.91
779,529,232,0.95,569,249,0.96,631,256,0.94,657,356,0.92,741,338,0.91
780,530,234,0.95,570,251,0.96,632,258,0.94,658,360,0.92,742,338,0.91
781,529,235,0.95,569,252,0.96,631,259,0.94,657,361,0.92,741,339,0.91
782,529,236,0.95,569,253,0.96,631,260,0.94,657,362,0.92,741,340,0.91
783,529,237,0.95,569,254,0.96,631,260,0.94,657,362,0.92,741,342,0.91
784,528,237,0.95,568,254,0.96,630,260,0.94,656,361,0.92,740,345,0.91
785,528,237,0.95,568,254,0.96,630,260,0.94,656,359,0.92,740,349,0.91
786,527,236,0.95,567,252,0.96,629,260,0.94,655,355,0.92,739,353,0.91
787,526,235,0.95,566,253,0.96,628,260,0.94,654,353,0.92,738,357,0.91
788,525,236,0.95,565,253,0.96,627,260,0.94,653,350,0.92,737,362,0.91
789,523,235,0.95,563,253,0.96,625,261,0.94,651,348,0.92,735,366,0.91
790,522,234,0.95,562,252,0.96,624,260,0.94,650,344,0.92,734,370,0.91
791,520,234,0.95,560,252,0.96,622,261,0.94,648,342,0.92,732,374,0.91
792,519,233,0.95,559,252,0.96,621,261,0.94,647,340,0.92,731,376,0.91
793,517,233,0.95,557,252,0.96,619,261,0.94,645,339,0.92,729,377,0.91
794,515,233,0.95,555,252,0.96,617,261,0.94,643,339,0.92,727,377,0.91
795,513,234,0.95,553,253,0.96,615,262,0.94,641,340,0.92,725,378,0.91
796,510,233,0.95,550,253,0.96,612,262,0.94,638,341,0.92,722,375,0.91
797,508,234,0.95,548,254,0.96,610,263,0.94,636,344,0.92,720,372,0.91
798,506,236,0.95,546,255,0.96,608,264,0.94,634,347,0.92,718,369,0.91
799,503,237,0.95,543,256,0.96,605,264,0.94,631,351,0.92,715,365,0.91
800,500,237,0.95,540,255,0.96,602,264,0.94,628,353,0.92,712,361,0.91
801,497,238,0.95,537,257,0.96,599,265,0.94,625,356,0.92,709,358,0.91
802,494,238,0.95,534,257,0.96,596,265,0.94,622,359,0.92,706,353,0.91
803,491,239,0.95,531,257,0.96,593,264,0.94,619,361,0.92,703,349,0.91
804,487,239,0.95,527,256,0.96,589,263,0.94,615,363,0.92,699,345,0.91
805,484,239,0.95,524,256,0.96,586,263,0.94,612,365,0.92,696,343,0.91
806,480,238,0.95,520,255,0.96,582,262,0.94,608,364,0.92,692,342,0.91
807,477,237,0.95,517,254,0.96,579,261,0.94,605,363,0.92,689,341,0.91
808,473,236,0.95,513,253,0.96,575,259,0.94,601,361,0.92,685,341,0.91
809,469,234,0.95,509,251,0.96,571,257,0.94,597,358,0.92,681,342,0.91
810,465,232,0.95,505,249,0.96,567,255,0.94,593,354,0.92,677,344,0.91
811,461,229,0.95,501,245,0.96,563,253,0.94,589,348,0.92,673,346,0.91
812,457,226,0.95,497,244,0.96,559,251,0.94,585,344,0.92,669,348,0.91
813,452,225,0.95,492,242,0.96,554,249,0.94,580,339,0.92,664,351,0.91
814,448,222,0.95,488,240,0.96,550,248,0.94,576,335,0.92,660,353,0.91
815,443,221,0.95,483,239,0.96,545,247,0.94,571,331,0.92,655,357,0.91
816,439,219,0.95,479,237,0.96,541,246,0.94,567,327,0.92,651,359,0.91
817,434,217,0.95,474,236,0.96,536,245,0.94,562,324,0.92,646,360,0.91
818,429,216,0.95,469,235,0.96,531,244,0.94,557,322,0.92,641,360,0.91
819,424,215,0.95,464,234,0.96,526,243,0.94,552,321,0.92,636,359,0.91
820,420,215,0.95,460,234,0.96,522,243,0.94,548,321,0.92,632,359,0.91
821,414,214,0.95,454,234,0.96,516,243,0.94,542,322,0.92,626,356,0.91
822,409,215,0.95,449,235,0.96,511,244,0.94,537,325,0.92,621,353,0.91
823,404,217,0.95,444,236,0.96,506,245,0.94,532,328,0.92,616,350,0.91
824,399,218,0.95,439,237,0.96,501,245,0.94,527,332,0.92,611,346,0.91
825,394,219,0.95,434,237,0.96,496,246,0.94,522,335,0.92,606,343,0.91
826,388,220,0.95,428,239,0.96,490,247,0.94,516,338,0.92,600,340,0.91
827,383,221,0.95,423,240,0.96,485,248,0.94,511,342,0.92,595,336,0.91
828,377,223,0.95,417,241,0.96,479,248,0.94,505,345,0.92,589,333,0.91
829,372,224,0.95,412,241,0.96,474,248,0.94,500,348,0.92,584,330,0.91
830,366,225,0.95,406,242,0.96,468,249,0.94,494,351,0.92,578,329,0.91
831,361,225,0.95,401,242,0.96,463,249,0.94,489,351,0.92,573,329,0.91
832,355,226,0.95,395,243,0.96,457,250,0.94,483,352,0.92,567,330,0.91
833,350,227,0.95,390,244,0.96,452,250,0.94,478,352,0.92,562,332,0.91
834,344,227,0.95,384,244,0.96,446,250,0.94,472,351,0.92,556,335,0.91
835,338,226,0.95,378,243,0.96,440,249,0.94,466,348,0.92,550,338,0.91
836,332,226,0.95,372,242,0.96,434,250,0.94,460,345,0.92,544,343,0.91
837,327,225,0.95,367,243,0.96,429,250,0.94,455,343,0.92,539,347,0.91
838,321,226,0.95,361,243,0.96,423,250,0.94,449,340,0.92,533,352,0.91
839,315,225,0.95,355,243,0.96,417,251,0.94,443,338,0.92,527,356,0.91
840,310,225,0.95,350,243,0.96,412,251,0.94,438,335,0.92,522,361,0.91
841,304,226,0.95,344,244,0.96,406,253,0.94,432,334,0.92,516,366,0.91
842,298,226,0.95,338,245,0.96,400,254,0.94,426,333,0.92,510,369,0.91
843,292,227,0.95,332,246,0.96,394,255,0.94,420,333,0.92,504,371,0.91
844,287,228,0.95,327,247,0.96,389,256,0.94,415,334,0.92,499,372,0.91
845,281,229,0.95,321,248,0.96,383,257,0.94,409,335,0.92,493,373,0.91
846,275,229,0.95,315,249,0.96,377,258,0.94,403,337,0.92,487,371,0.91
847,269,231,0.95,309,251,0.96,371,260,0.94,397,341,0.92,481,369,0.91
848,264,234,0.95,304,253,0.96,366,262,0.94,392,345,0.92,476,367,0.91
849,258,236,0.95,298,255,0.96,360,263,0.94,386,350,0.92,470,364,0.91
850,253,237,0.95,293,255,0.96,355,264,0.94,381,353,0.92,465,361,0.91
851,247,239,0.95,287,258,0.96,349,266,0.94,375,357,0.92,459,359,0.91
852,242,240,0.95,282,259,0.96,344,267,0.94,370,361,0.92,454,355,0.91
853,236,242,0.95,276,260,0.96,338,267,0.94,364,364,0.92,448,352,0.91
854,231,243,0.95,271,260,0.96,333,267,0.94,359,367,0.92,443,349,0.91
855,225,244,0.95,265,261,0.96,327,268,0.94,353,370,0.92,437,348,0.91
856,220,243,0.95,260,260,0.96,322,267,0.94,348,369,0.92,432,347,0.91
857,215,243,0.95,255,260,0.96,317,267,0.94,343,369,0.92,427,347,0.91
858,210,243,0.95,250,260,0.96,312,266,0.94,338,368,0.92,422,348,0.91
859,205,242,0.95,245,259,0.96,307,265,0.94,333,366,0.92,417,350,0.91
860,200,240,0.95,240,257,0.96,302,263,0.94,328,362,0.92,412,352,0.91
861,195,239,0.95,235,255,0.96,297,263,0.94,323,358,0.92,407,356,0.91
862,190,236,0.95,230,254,0.96,292,261,0.94,318,354,0.92,402,358,0.91
863,185,235,0.95,225,252,0.96,287,259,0.94,313,349,0.92,397,361,0.91
864,180,232,0.95,220,250,0.96,282,258,0.94,308,345,0.92,392,363,0.91
865,176,231,0.95,216,249,0.96,278,257,0.94,304,341,0.92,388,367,0.91
866,171,229,0.95,211,247,0.96,273,256,0.94,299,337,0.92,383,369,0.91
867,167,227,0.95,207,246,0.96,269,255,0.94,295,334,0.92,379,370,0.91
868,162,226,0.95,202,245,0.96,264,254,0.94,290,332,0.92,374,370,0.91
869,158,225,0.95,198,244,0.96,260,253,0.94,286,331,0.92,370,369,0.91
870,154,224,0.95,194,243,0.96,256,252,0.94,282,330,0.92,366,368,0.91
871,150,222,0.95,190,242,0.96,252,251,0.94,278,330,0.92,362,364,0.91
872,146,222,0.95,186,242,0.96,248,251,0.94,274,332,0.92,358,360,0.91
873,142,223,0.95,182,242,0.96,244,251,0.94,270,334,0.92,354,356,0.91
874,139,223,0.95,179,242,0.96,241,250,0.94,267,337,0.92,351,351,0.91
875,135,224,0.95,175,242,0.96,237,251,0.94,263,340,0.92,347,348,0.91
876,132,224,0.95,172,243,0.96,234,251,0.94,260,342,0.92,344,344,0.91
877,128,224,0.95,168,243,0.96,230,251,0.94,256,345,0.92,340,339,0.91
878,125,225,0.95,165,243,0.96,227,250,0.94,253,347,0.92,337,335,0.91
879,122,225,0.95,162,242,0.96,224,249,0.94,250,349,0.92,334,331,0.91
880,119,225,0.95,159,242,0.96,221,249,0.94,247,351,0.92,331,329,0.91
881,116,224,0.95,156,241,0.96,218,248,0.94,244,350,0.92,328,328,0.91
882,113,224,0.95,153,241,0.96,215,248,0.94,241,350,0.92,325,328,0.91
883,111,224,0.95,151,241,0.96,213,247,0.94,239,349,0.92,323,329,0.91
884,109,223,0.95,149,240,0.96,211,246,0.94,237,347,0.92,321,331,0.91
885,106,222,0.95,146,239,0.96,208,245,0.94,234,344,0.92,318,334,0.91
886,104,221,0.95,144,237,0.96,206,245,0.94,232,340,0.92,316,338,0.91
887,102,219,0.95,142,237,0.96,204,244,0.94,230,337,0.92,314,341,0.91
888,100,219,0.95,140,236,0.96,202,243,0.94,228,333,0.92,312,345,0.91
889,99,217,0.95,139,235,0.96,201,243,0.94,227,330,0.92,311,348,0.91
890,97,217,0.95,137,235,0.96,199,243,0.94,225,327,0.92,309,353,0.91
891,96,216,0.95,136,234,0.96,198,243,0.94,224,324,0.92,308,356,0.91
892,94,216,0.95,134,235,0.96,196,244,0.94,222,323,0.92,306,359,0.91
893,93,217,0.95,133,236,0.96,195,245,0.94,221,323,0.92,305,361,0.91
894,92,218,0.95,132,237,0.96,194,246,0.94,220,324,0.92,304,362,0.91
895,91,218,0.95,131,237,0.96,193,246,0.94,219,324,0.92,303,362,0.91
896,91,219,0.95,131,239,0.96,193,248,0.94,219,327,0.92,303,361,0.91
897,90,221,0.95,130,241,0.96,192,250,0.94,218,331,0.92,302,359,0.91
898,90,224,0.95,130,243,0.96,192,252,0.94,218,335,0.92,302,357,0.91
899,90,226,0.95,130,245,0.96,192,253,0.94,218,340,0.92,302,354,0.91
